"yyyy","mm","day","HH_UTC","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,7,29,14,30,1.84,0.0067,-999,1.68548,-98.6905,1.46825065979893,0.451751,249.51
2021,7,29,15,0,1.84,0.0067,-999,0.625784,-68.8186,1.71611771158041,0.41741,262.266
2021,7,29,15,30,1.84,0.0067,-999,0.486614,-25.2296,1.19188925660063,0.288651,263.345
2021,7,29,16,0,1.84,0.0067,-999,1.29449,-24.9666,1.26340413170133,0.330787,251.409
2021,7,29,16,30,1.84,0.0067,-999,0.697486,-26.6455,1.23473478933737,0.31625,257.162
2021,7,29,17,0,1.84,0.0067,-999,1.50388,-55.3356,1.41071613019771,0.418231,247.328
2021,7,29,17,30,1.84,0.0067,-999,1.29394,-55.6876,1.32102611632019,0.386617,251.842
2021,7,29,18,0,1.84,0.0067,-999,1.50683,-73.5902,1.20499792530942,0.37548,247.558
2021,7,29,18,30,1.84,0.0067,-999,1.72255,-89.3709,1.02681059597182,0.369006,243.282
2021,7,29,19,0,1.84,0.0067,-999,1.25637,-69.977,1.07655933417532,0.306926,245.875
2021,7,29,19,30,1.84,0.0067,-999,1.03448,-48.1434,0.732680694436533,0.244995,247.173
2021,7,29,20,0,1.84,0.0067,-999,0.93657,-99.9767,0.864388801408255,0.277913,252.301
2021,7,29,20,30,1.84,0.0067,-999,0.802604,-61.2015,0.608655074734451,0.212825,247.626
2021,7,29,21,0,1.84,0.0067,-999,0.814945,-20.426,0.422259398948087,0.140606,239.604
2021,7,29,21,30,1.84,0.0067,-999,0.880492,-24.7741,0.452330631286452,0.159593,235.618
2021,7,29,22,0,1.84,0.0067,-999,1.11032,-18.6869,0.514247994648496,0.143032,225.953
2021,7,29,22,30,1.84,0.0067,-999,0.941975,-16.8394,0.486462742663814,0.128866,233.378
2021,7,29,23,0,1.84,0.0067,-999,0.773094,-39.0189,0.345791844900946,0.148078,227.503
2021,7,29,23,30,1.84,0.0067,-999,0.815155,-31.7515,0.28719000678993,0.105168,220.188
2021,7,30,0,0,1.84,0.0067,-999,0.858449,-20.098,0.275915385580435,0.115161,218.267
